customUser:user_Id,date,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
713181389,2023-12-23,0,14,0,0,0,28
713181389,2024-01-03,0,1,5,0,0,0
713186784,2024-02-20,0,3,0,0,0,0
713186784,2024-03-23,0,58,47,0,0,7
713186784,2024-05-01,0,61,0,0,12,15
713186923,2024-03-30,9,5,0,0,9,0
713186923,2024-03-31,0,20,0,0,0,0
713200181,2023-12-01,0,159,0,0,0,0
713200181,2023-12-02,0,13,10,0,0,0
713202396,2024-04-25,0,17,9,0,0,0
713203231,2024-04-18,13,4,0,0,24,9
713203231,2024-05-16,0,36,14,0,89,40
713203283,2024-02-12,31,7,0,0,66,122
713208001,2023-12-01,7,40,0,0,0,0
713208001,2024-02-28,0,24,8,0,0,0
713209798,2024-05-01,1,18,10,0,2,2
713221523,2023-12-01,213,22,0,0,28,29
713222566,2024-02-13,0,164,0,0,0,0
713223080,2024-01-11,0,17,0,0,0,0
713232844,2023-12-05,8,86,0,0,0,17
713232844,2023-12-23,0,26,0,0,0,0
713232844,2024-01-12,0,12,0,0,0,0
713242086,2024-02-18,5,0,0,0,0,0
713243728,2024-05-03,39,5,0,0,0,0
713250909,2024-01-10,27,0,0,0,12,3
713267142,2023-12-01,20,111,0,0,98,57
713267142,2023-12-02,0,12,0,0,0,5
713271806,2024-03-26,17,276,0,0,0,0
713271806,2024-05-18,0,7,2,0,0,0
713281495,2024-05-02,61,30,0,0,0,0
713291909,2024-03-28,24,0,0,0,0,13
713293432,2023-12-01,0,25,0,0,2,46
713307074,2024-01-12,12,89,0,0,0,62
713314042,2024-02-16,4,34,0,0,0,3
713321042,2024-03-04,0,3,0,0,0,17
713321042,2024-03-26,0,39,0,0,0,0
713330400,2024-02-20,62,62,0,0,10,4
713330400,2024-04-10,0,71,1,0,0,0
713332020,2024-05-02,19,0,0,0,26,3
713333717,2023-12-02,0,22,0,0,0,0
713333717,2024-01-02,0,11,0,0,0,0
713334783,2024-04-06,0,31,0,0,0,0
713340233,2023-12-01,0,23,0,0,7,9
713348825,2024-04-21,22,0,0,4,9,35
713353071,2024-01-05,125,56,0,0,380,266
713353071,2024-01-16,0,30,0,0,0,0
713353071,2024-01-19,47,11,0,0,29,31
713354987,2023-12-23,3,0,0,0,0,0
713357930,2024-01-11,0,17,21,0,0,0
713358113,2024-02-27,26,0,0,0,3,4
713358113,2024-03-09,0,33,103,0,0,8
713358113,2024-03-11,0,3,0,0,0,0
713362632,2024-01-08,0,13,7,0,0,0
713365744,2024-03-07,47,32,0,0,0,1
713365982,2023-11-14,0,36,0,0,0,0
713365982,2023-12-29,0,16,12,0,0,2
713365982,2024-02-05,0,33,0,0,0,0
713365982,2024-03-15,33,29,0,0,0,0
713374690,2024-02-15,0,43,0,0,0,0
713378720,2023-12-21,58,32,0,0,10,5
713384274,2023-12-04,0,30,0,0,0,0
713384274,2023-12-05,0,11,9,0,0,0
713385954,2024-01-23,87,51,0,2,49,35
713386702,2024-04-09,0,0,0,0,10,2
713393060,2023-12-01,274,31,0,0,24,24
713412627,2023-12-07,0,204,0,0,0,0
713412627,2023-12-08,0,60,0,0,0,0
713412627,2023-12-09,0,33,123,0,0,0
713425745,2024-03-10,0,0,0,0,17,7
713433652,2024-05-08,21,49,0,0,127,104
713433652,2024-05-10,0,45,0,0,32,53
713433652,2024-05-11,112,7,0,0,154,194
713433652,2024-05-20,0,22,0,0,9,33
713440291,2023-12-01,107,0,0,0,0,0
713454042,2024-01-10,0,4,0,0,0,6
713454042,2024-01-12,0,0,0,0,0,0
713455006,2024-03-11,57,0,0,6,7,4
713455080,2024-04-10,59,8,0,0,25,3
713455080,2024-04-20,35,17,29,0,4,3
713455130,2024-01-02,24,0,0,0,16,33
713455130,2024-01-03,0,29,0,0,0,0
713462323,2024-01-21,0,0,0,0,85,11
713462323,2024-03-12,0,7,6,0,0,0
713462323,2024-05-19,0,17,0,0,93,128
713467862,2024-02-16,8,49,0,0,0,0
713467862,2024-02-19,0,15,0,0,0,0
713467862,2024-02-24,0,103,0,0,0,0
713468983,2024-01-25,0,4,0,0,10,7
713468983,2024-05-18,66,14,23,0,73,45
713474549,2024-02-01,36,25,0,0,0,0
713490138,2023-11-28,35,30,0,0,116,184
713490138,2023-11-29,0,5,0,0,0,0
713490138,2023-12-01,2,31,0,0,0,0
713490138,2023-12-03,0,11,0,0,0,0
713490138,2023-12-25,46,30,21,0,86,51
713497555,2023-12-02,37,13,0,0,32,92
713497555,2023-12-05,0,41,0,0,0,12
713497555,2024-02-25,140,37,11,0,63,15
713499980,2023-12-20,21,0,0,0,13,9
713504091,2024-02-11,38,0,0,0,41,79
713511525,2024-05-02,0,23,0,0,37,14
713511525,2024-05-03,0,26,0,0,0,0
713511525,2024-05-18,0,26,15,0,0,0
713512905,2023-12-01,3218,38,0,24,238,19
713518633,2023-11-21,0,3,0,0,8,21
713518800,2024-03-02,0,27,0,0,0,0
713529005,2024-03-28,0,18,0,0,0,27
713531592,2024-03-10,7,7,0,0,0,0
713531592,2024-05-08,33,7,15,0,0,0
713535673,2024-04-06,0,14,0,0,0,0
713537619,2024-05-12,31,0,0,0,6,5
713545615,2024-03-31,39,194,0,0,24,20
713551668,2023-12-21,32,5,0,0,46,61
713551668,2023-12-27,0,23,0,0,0,0
713551803,2023-12-01,85,59,0,0,12,11
713553915,2024-01-28,83,139,0,0,8,23
713553915,2024-02-02,0,68,0,0,0,0
713553915,2024-03-15,0,1,92,0,0,0
713559177,2024-05-03,2,15,18,0,3,1
713562443,2024-03-11,0,27,0,0,0,5
713566607,2024-04-29,6,21,0,0,23,16
713567980,2024-04-04,0,22,0,0,0,0
713568044,2023-12-01,848,83,0,0,9,10
713568044,2023-12-02,12,12,0,0,0,0
713577675,2024-01-11,19,12,0,0,0,60
713593930,2023-12-02,0,13,0,0,0,0
713598835,2024-05-12,137,85,0,0,126,91
713601447,2024-04-03,56,0,0,0,3,3
713606266,2023-12-21,0,38,0,0,0,15
713606266,2023-12-24,131,45,0,0,47,53
713606266,2023-12-30,0,35,0,0,0,8
713606266,2024-02-07,48,32,51,0,18,32
713614020,2023-12-01,0,75,0,0,0,0
713614020,2024-02-24,0,81,0,0,0,34
713614020,2024-03-05,0,4,0,0,11,31
713614020,2024-04-10,0,13,0,0,14,150
713622226,2023-11-24,49,27,0,13,0,8
713622226,2024-01-20,0,5,0,0,0,0
713622226,2024-01-26,64,58,16,0,14,47
713622226,2024-01-28,5,6,0,0,0,4
713622226,2024-02-03,94,60,0,0,23,50
713622226,2024-02-05,141,53,0,0,0,71
713622226,2024-02-11,28,13,0,0,11,30
713625539,2024-04-04,27,173,0,0,0,44
713629474,2023-12-03,230,2,0,0,0,61
713629474,2023-12-23,0,2,10,0,0,0
713642412,2024-01-21,0,79,0,0,0,0
713642412,2024-02-23,0,91,0,0,0,0
713643585,2023-12-01,0,55,0,0,0,0
713644197,2024-01-13,9,0,0,0,0,3
713644197,2024-02-06,38,30,0,0,9,10
713644197,2024-03-31,0,30,0,0,0,0
713654076,2023-12-01,0,28,0,0,0,0
713657396,2024-01-24,0,26,0,0,0,50
713657909,2023-12-02,55,0,0,9,4,4
713664153,2023-12-03,0,137,0,0,0,0
713664153,2023-12-20,0,7,0,0,0,0
713664153,2024-01-04,0,49,12,0,0,0
713664153,2024-01-12,0,73,22,0,52,70
713664153,2024-02-03,0,9,43,0,0,0
713665560,2023-12-01,51,21,0,0,18,16
713688728,2024-05-14,0,11,0,0,0,0
713688728,2024-05-15,0,26,18,0,0,0
713698014,2024-04-25,12,7,0,0,13,7
713702067,2023-11-11,0,44,0,0,3,4
713702933,2024-02-26,57,10,0,0,14,16
713721667,2024-02-23,36,1,0,0,6,10
713724401,2024-02-27,9,0,0,0,0,0
713724401,2024-03-21,0,1,0,0,0,0
713724401,2024-03-23,0,6,0,0,0,12
713725742,2024-03-19,7,0,0,0,0,0
713726266,2024-01-28,0,20,0,0,0,0
713726266,2024-03-20,0,1,14,0,0,0
713730562,2023-12-24,0,13,0,0,34,63
713730657,2024-03-29,499,19,0,0,188,47
713730657,2024-03-30,0,19,45,0,0,0
713731099,2024-01-10,12,0,0,0,3,2
713731099,2024-01-20,0,25,11,0,0,0
713731099,2024-01-26,0,40,0,0,0,0
713731099,2024-01-27,0,1,0,0,0,0
713734817,2024-01-24,0,0,0,0,62,52
713734817,2024-01-28,0,27,0,0,52,20
713734817,2024-03-20,0,9,18,0,11,31
713734817,2024-04-13,0,12,0,0,58,28
713741768,2023-11-30,0,69,34,0,0,0
713747378,2024-01-05,4,2,0,0,0,0
713747378,2024-01-07,0,84,0,0,0,0
713747378,2024-01-29,108,103,0,0,49,36
713747378,2024-02-24,0,6,0,0,0,0
713747378,2024-04-14,0,8,0,0,0,0
713747378,2024-04-28,0,30,0,0,0,0
713747776,2024-03-24,0,148,0,0,0,0
713747829,2024-01-24,33,67,0,0,15,140
713752133,2024-02-03,0,1,0,0,20,18
713752133,2024-03-23,106,36,0,0,0,22
713753150,2023-12-01,166,58,0,0,46,60
713754044,2024-02-03,0,15,0,0,57,25
713754044,2024-02-17,0,6,19,0,18,9
713754044,2024-02-26,0,4,1,0,0,0
713754044,2024-04-19,0,22,0,0,0,0
713763509,2024-02-19,7,0,0,0,0,0
713763509,2024-02-20,40,4,0,0,0,4
713768830,2024-03-27,0,0,0,0,0,4
713768830,2024-04-07,0,1,40,0,0,0
713770926,2024-02-01,0,48,112,0,0,0
713770926,2024-03-24,0,81,19,0,0,0
713770926,2024-05-10,0,12,16,0,0,0
713771451,2024-04-16,7,148,0,0,7,4
713774244,2023-12-25,9,10,0,0,9,3
713774948,2024-02-26,27,0,0,0,3,1
713777490,2024-03-29,25,0,0,0,4,2
713777490,2024-04-23,0,247,6,0,0,0
713783033,2023-11-20,0,7,0,0,4,15
713783202,2023-12-01,0,0,0,0,0,39
713783202,2024-01-06,0,11,0,0,0,0
713785987,2023-12-01,74,37,0,0,52,13
713787969,2023-12-01,0,10,0,0,0,0
713788875,2024-03-13,0,20,0,0,8,15
713788875,2024-03-17,0,8,0,0,7,15
713791108,2024-03-09,0,67,0,0,0,26
713791108,2024-03-10,0,5,0,0,19,153
713791108,2024-05-05,0,6,13,0,33,40
713801769,2024-04-12,201,31,0,0,156,50
713801769,2024-05-16,0,52,73,0,0,0
713804861,2023-11-21,11,9,0,0,14,42
713804861,2023-12-01,0,0,11,0,0,0
713804861,2023-12-02,0,32,0,0,10,22
713805362,2024-01-15,0,125,0,0,35,40
713805362,2024-03-24,0,3,0,0,0,0
713805362,2024-03-25,0,200,0,0,0,98
713805362,2024-05-20,0,28,0,0,41,88
713816277,2024-01-07,0,9,0,0,0,24
713816277,2024-01-25,0,3,4,0,0,0
713820186,2024-03-26,3,23,0,0,32,7
713826464,2024-02-02,0,8,0,0,37,22
713827704,2024-05-16,0,0,0,0,0,0
713858497,2024-03-22,26,0,0,0,0,0
713863906,2024-03-21,40,1,0,3,46,21
713863906,2024-04-07,0,11,2,0,0,0
713867080,2024-04-03,0,28,0,0,0,0
713870958,2024-02-10,54,320,0,0,18,26
713870958,2024-03-29,0,21,0,0,0,28
713877465,2023-12-01,0,54,17,0,0,4
713882160,2023-12-03,3,0,0,0,0,0
713883595,2023-12-01,38,7,0,0,6,2
713883595,2024-01-07,16,19,411,0,41,30
713883595,2024-01-08,0,7,0,0,0,7
713884138,2024-04-11,11,11,0,0,183,70
713893400,2024-03-17,0,5,0,0,25,32
713897250,2023-12-31,55,6,0,0,9,5
713900007,2024-01-14,75,3,0,0,0,4
713919208,2023-12-01,6,39,0,0,15,53
713920956,2024-03-13,27,48,0,0,10,7
713920956,2024-03-16,0,14,0,0,0,0
713920956,2024-03-21,0,378,0,0,0,0
713925914,2023-12-01,59,62,0,0,22,65
713925914,2023-12-18,0,5,0,0,0,0
713925914,2023-12-20,0,8,4,0,0,0
713925914,2023-12-27,0,22,0,0,0,0
713925914,2024-05-17,0,0,0,0,0,0
713927626,2024-05-17,0,18,13,0,0,0
713931189,2023-12-17,0,33,0,0,21,39
713931189,2024-03-25,0,3,0,0,0,0
713934343,2023-12-02,0,75,0,0,0,0
713943568,2024-04-09,267,31,0,0,70,30
713946882,2024-03-10,0,37,21,0,0,0
713947083,2023-12-01,15,64,0,0,0,8
713947083,2024-05-01,0,5,0,0,0,0
713947083,2024-05-02,0,18,25,0,0,0
713954662,2024-02-23,65,130,0,0,9,68
713954765,2024-03-20,27,377,21,0,0,3
713954765,2024-04-30,0,50,0,0,0,40
713954765,2024-05-01,0,8,0,0,12,19
713963515,2023-12-12,45,16,0,4,14,24
713966290,2024-04-03,0,0,0,0,0,6
713969995,2024-04-22,7,60,0,0,34,61
713974022,2023-12-12,0,42,0,0,0,0
713974022,2023-12-16,0,66,0,0,45,27
713974022,2023-12-22,0,10,0,0,4,5
713974022,2023-12-25,0,16,0,0,8,7
713974022,2024-01-05,0,12,13,0,5,8
713974022,2024-01-23,0,9,0,0,5,27
713974022,2024-02-03,0,8,0,0,3,8
713974022,2024-03-04,0,13,0,0,0,0
713982116,2023-12-12,53,21,0,6,16,4
713982116,2024-03-12,21,37,103,0,100,54
713982116,2024-05-08,0,10,0,0,32,43
713982116,2024-05-09,0,20,0,0,53,9
713996175,2024-01-20,30,0,0,0,15,22
713996175,2024-03-19,0,5,15,0,13,10
713996175,2024-05-16,27,22,14,0,0,0
713996752,2024-03-31,0,90,0,0,0,0
713999058,2024-03-13,7,87,0,0,130,55
713999058,2024-04-08,24,5,14,0,21,26
713999058,2024-04-09,20,12,0,0,7,2
714005862,2023-12-01,17,66,0,0,14,8
714012645,2023-12-01,828,2,0,16,88,21
714020827,2023-12-11,26,0,0,0,3,2
714026003,2023-12-18,42,37,0,4,11,44
714038056,2024-01-07,0,164,0,0,0,0
714038056,2024-02-24,445,109,0,0,169,43
714038056,2024-02-25,0,83,0,0,0,0
714038056,2024-02-27,0,41,0,0,0,0
714040573,2024-04-24,0,132,0,0,34,295
714040573,2024-04-25,79,10,0,0,15,6
714040573,2024-04-26,0,26,0,0,29,43
714040573,2024-04-27,9,95,0,0,0,123
714040573,2024-04-30,0,51,0,0,205,77
714055799,2024-01-27,0,47,0,0,0,0
714057432,2023-12-01,12,75,0,0,12,23
714063228,2023-12-01,207,51,0,0,0,8
714063228,2023-12-02,106,321,0,0,22,148
714063228,2023-12-13,11,17,16,0,3,6
714063228,2023-12-14,0,12,0,0,0,6
714063228,2023-12-23,0,65,15,0,0,7
714063228,2023-12-28,0,6,0,0,0,2
714063228,2024-01-06,0,18,0,0,0,7
714072419,2024-04-07,0,8,7,0,0,0
714078253,2024-03-30,26,66,21,0,25,39
714079417,2024-03-10,0,6,0,0,0,0
714079911,2024-03-28,0,56,0,0,0,37
714087277,2023-12-01,5,3,0,0,3,12
714087277,2023-12-17,0,4,0,0,0,0
714087277,2024-03-26,0,12,0,0,0,8
714087277,2024-04-20,26,5,7,0,9,10
714091925,2024-02-16,0,48,11,0,0,0
714091925,2024-02-26,0,10,9,0,0,0
714091925,2024-03-12,0,329,151,0,0,0
714091925,2024-03-16,0,7,11,0,0,0
714091925,2024-03-21,0,38,8,0,0,0
714091925,2024-04-01,0,15,0,0,0,0
714091925,2024-04-02,0,21,13,0,0,0
714091925,2024-04-21,0,8,11,0,0,0
714091925,2024-05-13,0,15,8,0,0,0
714091925,2024-05-17,0,11,18,0,0,0
714093736,2023-11-29,0,66,0,0,0,0
714093736,2023-12-02,0,1,0,0,0,0
714093736,2024-01-15,0,122,43,0,0,59
714093736,2024-02-09,29,15,93,0,71,14
714093736,2024-03-06,0,98,0,0,0,0
714093736,2024-04-25,28,37,0,0,47,77
714098165,2023-12-01,36,0,0,0,13,6
714098610,2024-03-05,3,46,0,0,158,41
714098610,2024-03-08,0,15,0,0,0,0
714098610,2024-03-09,0,5,0,0,0,0
714098610,2024-03-12,36,424,0,0,39,3008
714098610,2024-03-13,0,66,0,0,0,459
714098610,2024-03-16,0,3801,0,0,0,0
714098610,2024-03-20,0,9,0,0,3,132
714098610,2024-04-03,0,12,0,0,0,43
714098610,2024-04-05,0,0,0,0,0,897
714098610,2024-04-10,0,80,18,0,0,62
714098610,2024-04-15,0,47,0,0,0,260
714112279,2024-05-06,42,0,0,0,3,3
714122177,2024-03-02,174,28,0,0,0,0
714123473,2024-02-27,83,5,0,0,32,24
714123473,2024-03-01,175,39,0,3,4,7
714123473,2024-03-02,6,5,0,0,0,1
714132012,2024-02-19,2,0,0,0,3,4
714132012,2024-02-28,0,0,0,0,0,0
714132012,2024-03-06,0,0,0,0,0,0
714132012,2024-03-07,0,9,0,0,0,0
714132012,2024-03-08,0,0,0,0,0,0
714132012,2024-05-14,0,8,4,0,0,0
714143132,2024-04-21,40,69,15,0,72,84
714143132,2024-04-30,12,93,15,0,61,50
714145031,2024-04-28,39,31,0,0,24,12
714146722,2024-02-15,3,0,0,0,7,4
714178256,2024-04-21,0,17,0,0,64,121
714180532,2024-05-20,134,142,0,0,36,55
714193059,2023-12-03,0,5,30,0,0,0
714203836,2024-02-20,0,5,0,0,0,0
714203836,2024-02-21,0,19,13,0,0,0
714205559,2024-03-07,0,34,0,0,29,26
714205559,2024-03-31,0,26,0,0,0,0
714207585,2024-02-12,0,10,0,0,12,29
714207585,2024-02-16,141,91,0,0,39,42
714207585,2024-03-13,117,255,0,8,149,152
714207585,2024-03-14,31,9,0,0,0,0
714207585,2024-03-15,0,24,0,0,0,8
714207585,2024-04-02,0,16,0,0,0,17
714220829,2024-03-06,14,1,0,0,3,3
714222622,2023-12-01,30,16,0,0,40,30
714243941,2023-12-01,75,99,0,0,44,22
714243941,2024-02-04,80,39,27,0,22,31
714243941,2024-02-08,0,73,0,0,0,0
714244363,2023-12-13,33,0,0,0,4,2
714244363,2024-01-26,410,19,14,10,66,9
714244363,2024-04-01,24,7,0,0,0,0
714244799,2024-04-07,10,1,0,0,4,3
714244799,2024-05-04,0,2,4,0,0,0
714245150,2024-02-01,82,0,0,0,21,12
714245150,2024-03-12,170,40,0,0,44,30
714245390,2024-01-07,39,5,0,0,0,29
714245624,2023-11-28,0,0,0,0,0,178
714245624,2024-01-12,0,17,18,0,0,264
714245624,2024-03-05,57,39,23,0,0,141
714245624,2024-03-12,46,10,0,0,6,18
714249250,2024-02-15,0,126,0,0,0,0
714249250,2024-05-03,81,261,14,0,12,8
714254001,2023-12-01,0,23,0,0,11,63
714254001,2023-12-02,0,5,0,0,0,4
714254001,2024-03-27,0,47,0,0,0,0
714254001,2024-04-08,0,66,53,0,13,23
714262610,2023-12-01,225,146,0,0,103,141
714262610,2023-12-02,0,36,0,0,17,35
714265769,2023-12-01,9,64,0,0,3,84
714265769,2023-12-03,0,14,0,0,0,4
714265769,2024-01-03,0,1,12,0,0,0
714266632,2023-12-01,0,62,0,0,50,22
714266632,2023-12-15,0,5,57,0,0,0
714266632,2023-12-18,0,18,0,0,0,0
714273436,2024-02-09,0,61,0,0,0,9
714273436,2024-02-21,0,36,0,0,31,15
714273436,2024-02-23,0,15,0,0,0,33
714273436,2024-04-06,0,26,0,0,0,36
714273436,2024-05-09,0,11,0,0,0,50
714273662,2024-04-10,22,23,0,0,10,9
714281652,2023-12-20,0,3,13,0,0,0
714289272,2023-12-01,14,18,0,0,75,32
714306403,2024-02-15,54,30,0,0,60,22
714308167,2024-03-03,0,6,0,0,0,5
714308167,2024-03-16,0,1,0,0,0,0
714308167,2024-04-08,0,139,0,0,0,0
714309634,2023-11-24,29,71,0,0,11,5
714310524,2024-02-28,72,0,0,0,9,12
714314346,2023-12-22,0,46,0,0,0,14
714314346,2024-01-14,0,0,0,0,0,0
714314346,2024-04-03,0,309,19,0,0,0
714318580,2024-04-11,0,35,0,0,0,0
714319060,2023-12-01,0,126,0,0,0,0
714323552,2024-01-05,0,6,0,0,17,34
714323552,2024-05-03,0,7,0,0,0,0
714324446,2024-04-25,0,0,0,0,14,14
714335649,2024-03-29,0,0,0,0,32,42
714343336,2024-01-17,0,9,10,0,0,0
714343336,2024-03-12,0,503,10,0,0,0
714344311,2024-01-07,33,3,0,0,0,0
714344311,2024-01-08,81,5,0,3,0,3
714348051,2024-04-03,0,0,0,0,26,51
714348333,2023-12-01,0,2,0,0,14,50
714348716,2023-12-01,0,39,0,0,0,0
714348716,2024-01-03,0,9,0,0,0,0
714348716,2024-02-04,0,5,0,0,0,0
714348716,2024-02-20,0,121,6,0,0,0
714348716,2024-03-08,0,56,0,0,0,0
714348716,2024-03-18,0,5,0,0,0,0
714348716,2024-04-25,0,32,0,0,0,0
714366500,2024-02-07,64,0,0,1,4,2
714366500,2024-03-22,0,19,0,0,0,0
714366575,2023-12-01,774,0,0,0,0,0
714366575,2024-04-19,0,39,0,0,0,0
714366758,2024-02-22,0,5,0,0,25,88
714379412,2024-04-23,0,29,0,0,0,0
714379626,2024-05-06,143,0,0,0,18,21
714379626,2024-05-10,0,18,35,0,0,0
714386924,2024-02-25,29,10,0,0,20,24
714387872,2023-11-13,80,0,0,0,0,16
714387872,2024-04-28,22,37,0,0,17,23
714392143,2024-04-03,141,0,0,0,7,5
714393987,2023-12-01,738,463,0,0,314,54
714393987,2023-12-04,0,15,0,0,0,0
714393987,2024-01-01,0,18,0,0,0,0
714393987,2024-02-21,0,6,0,0,0,0
714398781,2024-02-10,66,6,0,0,0,3
714400479,2023-12-20,88,0,0,0,6,17
714400479,2024-01-04,0,7,0,0,0,0
714400479,2024-02-28,0,22,0,0,0,0
714406095,2023-11-11,92,10,0,0,39,58
714406095,2023-11-13,4,21,0,0,16,32
714412442,2024-01-04,0,17,0,0,0,0
714412442,2024-01-05,36,60,0,0,24,10
714417388,2023-12-01,60,3,0,4,12,7
714417388,2023-12-04,0,1,0,0,0,0
714417388,2023-12-21,0,4,0,0,0,0
714417388,2023-12-23,0,9,0,0,0,0
714417388,2024-03-01,0,15,0,0,0,0
714420230,2024-03-06,1,0,0,0,3,1
714420230,2024-03-07,0,30,23,0,0,2
714436643,2024-05-09,45,0,0,0,3,4
714444006,2023-12-20,166,0,0,0,5,2
714444006,2023-12-22,0,13,0,0,0,0
714444188,2024-03-07,54,75,0,0,27,36
714444188,2024-04-04,267,233,39,0,346,219
714465212,2024-01-30,153,0,0,0,0,0
714465212,2024-02-02,290,107,0,0,0,0
714465212,2024-03-08,0,5,20,0,0,0
714469923,2024-01-02,46,18,0,0,66,55
714469923,2024-01-23,0,0,0,0,0,0
714471311,2023-12-15,16,0,0,0,25,9
714471311,2023-12-16,0,5,0,0,0,0
714482659,2023-12-01,490,68,0,2,89,14
714482659,2023-12-17,0,5,11,0,0,0
714482659,2024-03-17,0,22,0,0,0,0
714482659,2024-04-17,0,35,0,0,0,0
714498444,2024-01-16,49,0,0,23,0,20
714498444,2024-01-17,52,37,0,0,0,8
714501204,2024-02-05,34,143,0,0,81,58
714504014,2023-12-02,0,59,0,0,0,16
714504014,2023-12-04,0,9,0,0,2,5
714504014,2023-12-25,0,12,0,0,0,32
714504313,2024-04-19,0,5,0,0,0,125
714509888,2023-12-25,44,11,0,5,0,27
714509888,2023-12-26,0,0,0,0,0,0
714509888,2024-02-29,77,5,14,0,18,18
714509888,2024-03-24,0,7,0,0,0,0
714509888,2024-04-10,45,8,13,0,7,12
714509888,2024-04-30,0,3,13,0,0,0
714521007,2024-03-04,38,20,0,0,6,3
714523653,2024-01-02,0,0,0,0,40,54
714523653,2024-01-04,0,18,0,0,5,25
714523653,2024-01-06,0,37,0,0,0,0
714526734,2024-05-05,11,2,0,0,0,1
714527434,2023-11-27,0,6,0,0,42,39
714527434,2023-12-01,31,72,0,0,18,28
714527434,2024-04-12,0,27,0,0,0,0
714529056,2024-03-15,138,0,0,0,0,31
714532267,2024-01-28,0,0,0,0,34,36
714532267,2024-02-08,0,11,15,0,15,6
714532267,2024-03-29,0,197,0,0,515,13
714532267,2024-04-28,0,0,0,0,0,0
714537101,2023-12-22,174,39,0,0,15,17
714537101,2024-03-25,132,370,0,0,0,0
714537101,2024-05-04,0,65,24,0,39,12
714538438,2024-01-05,21,3,0,0,17,18
714538438,2024-01-20,0,1,29,0,0,0
714549312,2024-04-03,0,15,0,0,12,4
714549312,2024-05-01,0,48,0,0,0,22
714555010,2024-03-13,0,15,0,0,0,0
714555010,2024-03-14,0,21,5,0,0,0
714558610,2024-03-16,0,2,0,0,26,42
714563039,2024-01-04,36,0,0,0,4,4
714569146,2024-01-08,15,195,0,0,0,117
714597590,2024-05-03,0,6,0,0,0,0
714597590,2024-05-04,0,6,10,0,0,0
714601486,2024-02-01,77,10,0,0,53,30
714602157,2023-12-02,0,4,0,0,21,2
714605514,2024-03-29,66,281,0,0,233,179
714608720,2024-03-24,31,0,0,0,9,12
714616802,2023-11-15,42,150,0,0,0,39
714616802,2023-12-03,43,55,18,0,0,0
714616802,2024-01-27,23,20,16,0,0,0
714627946,2024-04-05,0,0,0,0,8,37
714635176,2023-12-01,24,51,0,0,0,19
714635176,2023-12-03,39,12,0,0,40,12
714635176,2023-12-05,0,52,0,0,0,0
714636509,2024-01-11,0,8,0,0,14,37
714636509,2024-01-13,0,5,0,0,22,15
714643417,2023-12-25,0,14,0,0,0,0
714643417,2024-01-06,0,1,0,0,0,0
714643417,2024-01-08,0,6,0,0,0,0
714643417,2024-02-24,0,45,0,0,0,0
714643417,2024-04-04,0,11,0,0,0,0
714643417,2024-04-05,0,1,0,0,0,0
714643417,2024-05-20,0,81,0,0,0,0
714643448,2024-01-07,0,13,0,0,0,0
714643448,2024-01-08,111,14,0,0,19,3
714643448,2024-03-06,0,1,0,0,0,0
714644462,2024-02-10,42,37,0,0,73,41
714648770,2024-02-12,43,37,0,0,85,64
714665498,2023-12-28,182,269,0,0,154,151
714665498,2024-01-01,18,66,0,0,8,9
714665498,2024-03-15,0,12,7,0,0,0
714665498,2024-03-16,0,272,0,0,16,7
714665498,2024-03-17,0,4,0,0,25,5
714665498,2024-04-15,0,50,0,0,0,0
714666851,2023-12-01,0,38,0,0,0,0
714672329,2023-11-27,0,8,0,0,0,0
714680607,2024-04-04,0,7,0,0,0,0
714690133,2023-12-01,10,51,0,0,18,44
714691060,2024-03-29,7,0,0,0,0,0
714691334,2024-04-17,16,6,0,0,4,2
714692302,2024-04-12,101,117,0,0,10,365
714692302,2024-04-17,0,21,0,0,12,19
714692302,2024-04-25,0,1,0,0,0,0
714692302,2024-05-10,0,0,0,0,0,0
714693650,2024-02-03,13,26,0,0,10,65
714699301,2024-01-23,0,72,0,0,29,84
714699301,2024-01-24,0,34,0,0,0,0
714699301,2024-02-01,0,8,21,0,0,0
714699301,2024-02-02,0,51,0,0,0,26
714699301,2024-02-07,0,4,0,0,23,4
714699684,2023-12-19,0,24,11,0,0,0
714709898,2024-05-21,4,0,0,0,8,2
714713290,2023-12-01,64,134,0,0,37,198
714713290,2023-12-30,41,107,61,0,0,0
714713290,2024-01-26,0,8,41,0,36,56
714713290,2024-02-26,0,65,0,0,0,0
714718202,2023-12-01,25,40,0,0,52,50
714718202,2023-12-09,34,132,38,0,0,0
714718202,2024-01-02,12,73,0,0,0,11
714718202,2024-04-14,50,41,20,0,99,58
714718202,2024-05-04,47,60,10,0,6,38
714721937,2024-01-05,0,45,0,0,0,128
714721937,2024-02-13,0,59,0,0,0,0
714721937,2024-02-23,71,12,0,0,23,55
714721937,2024-02-25,108,150,0,0,54,8
714722044,2023-12-01,0,18,10,0,0,0
714722044,2023-12-02,0,19,48,0,0,0
714722466,2024-04-10,0,26,9,0,33,10
714722828,2024-04-08,0,32,0,0,0,2
714723729,2024-03-23,0,82,0,0,0,0
714728872,2024-04-02,20,0,0,0,5,6
714730831,2024-04-16,58,4,0,0,88,75
714738382,2024-03-12,7,10,0,0,11,8
714739122,2023-11-22,30,36,0,0,0,0
