index,customUser:user_Id,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
5954,723716899,46,79.33333333,17.5,0,45,98.5
5955,723717752,0,50,0,0,34,101
5966,723732500,0,110.3333333,0,0,131,178
5982,723769004,0,77.5,0,0,129,74.5
5985,723773671,82,67.5,0,0,86,67.5
5988,723782395,42.5,204.3333333,13,0,26,83.66666667
5997,723794305,6,38.5,0,0,0,268
5999,723801143,15,55.75,15,0,93,56.66666667
6002,723808089,66,91.5,0,0,35,75
6005,723820894,0,15,0,0,61,151
6006,723820939,367,127,0,0,86.5,91
6007,723821537,451,64,0,6,66,78
6008,723821950,0,45.5,0,0,249,98
6025,723850218,230,18.75,0,0,99,106
6029,723866943,316,0,0,0,129,159
6035,723878268,187,198,0,0,61,35
6076,723977126,77,35.45454545,0,0,462.2,97
6078,723984109,562,35.25,0,8,281,128
6089,724000860,292,12.5,0,0,146,44
6102,724035641,15,33.8,25,0,81.66666667,57.625
6104,724037493,0,413,0,0,0,0
6113,724069784,782,148,0,0,184,131
6120,724086420,9.5,71.66666667,0,0,45,89
6127,724098889,67,0,0,5,80,64
6130,724110846,4,40,0,0,36,91
6138,724125505,0,16.5,33,0,0,133
6140,724127231,201,25,0,0,112.5,99.5
6141,724129521,0,51,0,0,32,89
6156,724163635,8,121,0,0,219,67
6160,724171204,92,272,0,15,43,36
6161,724172067,65,212,0,0,103,167
6164,724200449,0,522,0,0,0,0
6166,724206815,27.66666667,50.20833333,48,0,35.5,151
6177,724222590,344,102,0,0,124,27
6182,724227897,0,46,0,0,146,90
6201,724280901,79,273,0,0,0,133
6207,724289783,140,290.6666667,30,0,57,156
6216,724314986,0,62.66666667,16,0,0,93
6219,724323519,239,183,50,0,77,45
6221,724326018,26,37,0,0,119,44
6224,724336095,101,184,32.5,0,67,52.5
6239,724369730,24,4,0,0,22,123
6242,724375167,133,180,18,0,18,59
6254,724398841,8,72,0,0,25,106
6257,724400475,139,103,68,0,69.5,75
6264,724411027,0,261,8,0,0,311
6282,724455884,158,74,0,0,38,82
6286,724464029,39,474,0,0,7,11
6291,724490034,129,115,0,0,62,100
6292,724490741,0,57,0,0,39,71
6298,724500074,45,64.5,19,0,17,131
6305,724512555,547,223,35,0,11,49
6316,724538127,26.5,44.66666667,0,0,181.5,107
6324,724546597,369,28,14,0,64,85
6325,724551232,85,24,0,0,27,88
6326,724552305,0,112,0,0,55,412
6331,724562055,40,83.33333333,22,0,36.5,92
6340,724583028,175,112,0,0,51,233
6345,724589037,0,339,0,0,30,311
6347,724591546,72,80,36,0,83.5,60
6352,724600306,0,70,0,0,26,86
6362,724628619,211,86,12,0,70.5,76.5
6379,724654137,2,417.5714286,39,0,0,4.5
6425,724781441,0,60,0,0,0,148
6461,724864716,339,112,0,0,57,33
6462,724865633,0,0,0,0,109,92
6470,724883804,165,83,0,16,82,199
6474,724892102,310,26,0,0,53,57
6477,724900089,704.6666667,142.0909091,70.6,0,106.1666667,72.5
6482,724911640,0,6,0,0,20,133
6493,724944041,0,91,0,0,62,66
6498,724954957,229,3.5,0,0,155,53
6502,724958450,143,38,0,0,379,6
6513,724991975,48,189,0,0,8,43
6517,725001109,52,181,0,0,111,17
6518,725001680,19.5,14.5,0,0,51,83
6520,725008906,66,98,0,4,7,86
6522,725016647,55.4,136.125,12,0,63.66666667,37.33333333
6533,725043888,66,246,0,0,49,111
6550,725085184,143,3,0,0,0,120
6553,725089531,10.5,71.25,17,0,39,101
6562,725125632,167.5,136,0,0,35.5,42.25
6563,725126583,48,47.45454545,0,5,87,77.33333333
6583,725179186,6,91,0,0,24,98
6594,725233321,152,117,38.5,0,29.66666667,59.66666667
6602,725246431,383,79,0,0,128,61
6620,725273203,83,105.6666667,0,0,57,277
6625,725278924,50,13.5,124,0,12,94
6644,725326455,0,0,0,0,256,10
6649,725348116,0,141,0,0,157,42
6658,725368011,274,14,0,0,195,33
6659,725369867,102,26,0,0,15,97
6661,725374675,0,81,0,0,104,71
6664,725388573,296,6,0,0,70,82
6669,725399188,80.5,24.33333333,36,0,60,61
6671,725400757,0,171,0,0,31,51
6673,725402277,32.5,33,14,0,56,164
6674,725404930,0,30,4,0,25,137
6684,725429612,0,41,0,0,141,48
6690,725445287,5,16,0,0,0,106
6692,725449465,0,51,0,0,50,97
6716,725492745,0,36,0,0,90,162
6717,725493243,193.5,81.2,28,0,87.5,169
6722,725507920,6,341,0,0,4,2
6726,725513578,87,54.14285714,39,0,38,79
6732,725528854,0,436.75,0,0,0,0
6746,725582615,160,284,0,0,116,110
6749,725584153,567.5,46,0,0,484.5,249
6750,725585218,37,26,20,5,40,119
6757,725618752,25,425,0,0,17,15
6781,725677800,648,72,0,4,230,77
6792,725693729,5,30,36,0,43,142.6666667
6793,725696500,98,524,0,0,30,29
6803,725706015,84,16.5,0,0,101,71
6808,725713620,36,57,0,0,98,53
6812,725716381,21,173.4,0,0,189,65
6815,725722008,368.3333333,61,48,0,127,40.33333333
6816,725726354,37,169,0,0,78,156
6841,725791725,26.5,74,0,0,33,70.5
6859,725836087,619,657,0,0,158,80
6862,725843260,295,71,0,0,98,59
6867,725856965,293,154,0,24,68,7
6872,725882875,423.6666667,55.85714286,0,0,60.66666667,32
6876,725887906,51,67,0,0,87,136
6878,725900113,0,494,0,0,0,0
6885,725914129,1178,265,0,0,26,7
6886,725915894,96.5,105.6666667,18.5,0,30.5,54
6906,725957300,66,123,0,0,58,144
6910,725964316,92,42.66666667,0,0,48.33333333,144.3333333
6925,725999053,69,115,0,3,79,40
6928,726002909,0,3,0,0,184,126
6930,726020889,173,222,24,14,23,28
6941,726069767,0,2.5,29,0,230,176
6943,726070510,9,2,0,0,126,76
6960,726150074,54,216,45,0,12,78
6961,726150177,266,322,0,0,38,77
6988,726221370,58.75,136.75,42.5,0,32,59.33333333
6990,726237987,290.5,192.5,0,19,136.5,184.5
6991,726238233,0,29.5,124,0,19,85
7000,726257052,46,62,0,0,28,72
7007,726263957,84,513,31,5,137,234
7015,726285651,249,1,0,0,174,6
7026,726305400,9,72.71428571,11.5,0,46,126
7053,726381285,19,127.5,40,0,86,75.5
7057,726390773,26.5,61.5,0,0,52,64.5
7058,726392504,25,108.6666667,0,0,60,164
7062,726394561,186,105,0,0,41,88
7073,726414798,46,38,0,0,200,10
7085,726458705,0,32,0,0,158,139
7088,726480806,16,24,0,0,58,78
7089,726480944,98,382,39,0,45,40
7101,726526219,25.66666667,22,8.5,0,82,67
7109,726539413,164,3,0,0,60,63
7116,726559031,0,61.5,29.5,0,0,140
7129,726595748,0,83.5,14,0,44,102
7130,726596829,0,9,0,0,79,98
7131,726602169,0,72,0,0,82,92
7133,726606688,45,71,0,0,108,46
7137,726620638,0,16,70,0,77,138
7153,726657399,0,337.6,18,0,125.5,96.5
7154,726662778,63,42.75,0,0,93,67
7157,726675897,34,109,77,0,74.5,51.5
7163,726702651,7,242,19,0,42,37
7182,726756109,395,417,0,0,44,42
7189,726779796,78,140,0,0,104,11
7201,726831063,790,69,0,0,105,17.33333333
7204,726836145,260,131,0,0,97,36
7205,726837953,0,357,0,0,0,254
7206,726842091,126,43.5,29,0,118,39
7220,726901688,0,343,0,0,0,56
7221,726905037,59.33333333,29.8,26,0,78.8,61.8
7222,726911270,40,78,0,0,72,61
7232,726939937,0,52,0,0,16,139
7240,726968883,380,216,0,0,142,71
7243,726976014,37,41.9,0,0,76,78
7246,726982217,37.33333333,63.75,0,0,312,110
7252,726990754,18,36,0,0,107,138
7253,726991624,0,43,0,0,42,81
7258,727001137,0,28,27,0,27,99
7259,727006116,142,45,24.75,0,63.5,53
7267,727019854,261,69,0,0,93,134
7285,727061775,24,103,32,0,57,70.5
7293,727079881,134,54.33333333,20,0,52.5,55.5
7297,727097716,49,0,0,0,63,87
7305,727107907,215.5,261.5714286,63,0,90,58
7309,727115363,211,191,0,0,76,87
7317,727140059,851,276.25,38,2,335,105
7351,727261908,0,60,0,0,0,98
7362,727303256,300,57,29,0,188,130
7371,727319991,993,195.4,0,0,116,71
7375,727335204,80,58,0,0,74,161
7382,727348409,0,21,0,0,35,123
7390,727368790,38,15,0,0,172,93
7399,727402154,6,19.5,33,0,123,37
7406,727444701,82,124,0,0,111,100
7408,727455300,557,21.33333333,12,0,46,80.5
7429,727505201,108,9.5,0,5,135,113
7437,727529447,0,0,0,0,81,86
7438,727537337,126.5,54.5,0,0,87,65
7440,727538214,273,84.33333333,18,3,38,74
7451,727576634,0,38.5,19.5,0,0,359
7466,727626032,41,46,19,0,21,81
7469,727630503,51.5,34.57142857,0,0,84,71
7474,727656159,484,184.5,0,6,67,16
7477,727668277,475,129.5,18,0,71,142
7488,727700556,115,657.6666667,64,0,59,81
7501,727724236,140,27.18181818,45,0,46,85.25
7505,727742168,140,60,0,0,45,65
7506,727743313,81,221,0,0,36,27
7509,727746861,34,202,32,0,47,39
7518,727780647,45,19,0,0,20,98
7523,727797743,84.5,46,0,0,71,100
7530,727823646,223,42,11,0,71,69
7531,727824724,1002,73,0,0,195,105
7535,727836189,10,36,0,0,83,102
7541,727860988,108,212.5,206,0,136.5,40
7543,727870382,732,79.8,22,0,266,208
7558,727917014,0,0,0,0,0,210
7563,727936222,2,86,0,0,209,42
7564,727938874,953,242.5,167,4,23,47
7584,727994478,199,67,0,19,122,39
7603,728077499,50,72.33333333,27,0,53,53
7613,728098491,20,34,11,0,133,173
7614,728100210,0,58.5,138,0,47,60
7620,728121788,10,91,0,0,97,137
7621,728124703,0,5.5,0,0,51,213
7635,728179999,0,53,0,0,73,109
7636,728205149,724,88.125,12.33333333,0,303,21.16666667
7642,728231469,54,248,3,6,37,9
7645,728241079,195.5,31.5,0,32.5,116,28
7649,728267519,289,75,17,0,48,42
7650,728282608,0,47.33333333,7,0,50.5,69.5
7656,728299548,553.5,82.57692308,28.83333333,13,63,43.38095238
7661,728312550,5,182,14,0,33,48
7663,728318837,18,53.75,7.5,0,26.33333333,111.3333333
7667,728348790,29,27.25,1,0,144,56.75
7671,728364845,1143,46.88888889,52,0,30,20
7673,728368902,404,59.75,0,0,125,56
7674,728371143,43,253,0,0,46,70
7694,728437171,0,18.6,11,0,42,139
7696,728448268,22,36,0,0,123,109
7703,728492940,0,46.5,37,0,0,161
7705,728508184,14,491,14,0,2,3
7717,728581518,249,103.5,0,0,146,180
7724,728604469,23,64.33333333,0,0,39.5,87.66666667
7726,728613927,33,0,0,0,65,144
7733,728657700,0,11.5,0,0,148,45
7745,728693331,25,103,0,0,22,91
7746,728700485,58,86,0,4,133,100
7747,728702106,0,133,0,0,40,221
7751,728706305,0,48,0,0,105,71
7768,728772860,198,140,15.33333333,6,25.66666667,148
7780,728816117,414,190,0,0,158,261
7787,728856591,160,46,0,0,111,36
7791,728872406,1063,4.5,0,0,19,11
7803,728899887,609,12,0,13,385,39
7804,728904995,19,97.5,25,0,39,126
7808,728924115,31,65.5,115,0,11,139
7812,728943973,678,20,82,0,53.66666667,24.625
7821,728981400,793,43,0,0,100,24
7824,728994739,97,68.33333333,7,0,44,110
7829,729002748,82,105.5,39.5,0,43,64.83333333
7834,729028285,5,50,0,0,28,94
7859,729147091,91,59.66666667,41.5,0,69.5,75.5
7864,729162731,181.5,62,33,0,62.5,87
7867,729166864,70,239,0,0,82,81
7869,729203748,430,69,0,6,27,46
7870,729206369,0,68,0,0,52,112
7876,729226074,639,91,0,0,109,86
7878,729230016,86,59.5,0,6,49,58
7891,729271112,92,40.5,0,0,320,37
7894,729274093,216,12,0,0,47,98
7898,729285234,115.3333333,77.5,38.5,0,139,170.3333333
7900,729286066,4,69,31,0,98,53.33333333
7903,729299364,162,19,0,0,112,144
7909,729320542,70,1,0,3,48,116
7910,729326405,12,66,0,0,52,63
7920,729360065,150,131.3333333,54,0,114.5,103
7924,729377888,0,12,81,0,55,146
7933,729416693,0,95,0,0,139,176
7947,729459406,981,38.66666667,0,0,287,40.5
7959,729516981,42,1637,29,0,81,5
7962,729523283,85,94,21,0,81.83333333,63.66666667
7967,729536354,481,195,0,0,53,42
7982,729576855,68.5,271,20,11,94.5,33.5
7985,729588309,666,167,0,0,52,7
7989,729599293,42.5,9.333333333,0,0,51,94
8009,729700724,79,148,0,0,78,52
8019,729752870,0,391,0,0,0,0
8028,729775707,253.5,169.75,0,0,183,93.5
8030,729783222,57,43.5,0,4,72,57.5
8031,729786806,0,507,0,0,0,0
8036,729799275,0,24,0,0,0,132
8040,729815507,0,13.66666667,20,0,122.5,85.5
8053,729874274,209,26.8,10,17,38,66.5
8056,729895156,0,103,0,0,55,126
8071,729986956,198,12,0,0,48,214
8077,731258888,47,53,28,0,72,64
8085,731450822,17,149,47,0,23,57
8094,731702968,0,180,0,0,100,60
8102,732046915,156,102,0,0,29,50
8120,733126657,245,76,23,0,189,483
8128,733334565,45,61,0,0,40,80
8138,733506907,94,680,0,0,0,0
8176,734477755,256.3333333,43.83333333,9,5,98,27
8202,735241242,0,393,0,0,0,0
8208,735386323,97,13.5,39,0,10,94
8218,735800138,0,108,12.33333333,0,19,151
8225,736027032,57.66666667,43,23,0,106,53
8332,740276688,0,85.5,0,0,77,133
8337,740308440,71,38.6,98,0,0,111
8342,740338984,0,398,0,0,0,0
8343,740339400,285,221,0,0,17,38
8346,740359543,107,26.33333333,197,0,43,74
8354,740392229,59,211,139,0,20,95
8360,740457647,67,217.5,30.5,0,166.5,321
8361,740464598,55,295,0,0,132,31
8362,740474920,1474,85,0,0,10,7
8366,740504141,0,1155,0,0,0,0
8385,740669213,26,78.33333333,21,0,13,81
8394,740784274,63,5,0,5,114,133
8395,740787390,56,243,0,0,30,46
8396,740810812,0,941,8,0,0,0
8399,740830267,0,220,0,0,47,94
8406,740949335,0,79,20,0,15,117
8410,741034057,44,196,0,0,35,107
8412,741060054,88,33,0,0,70,72
8417,741117877,256,84,0,0,62,60
8420,741128196,45,146,0,0,66,75
8424,741157301,0,16,0,0,44,93
8458,741672300,87,121.5,25.66666667,0,84,75.75
8472,741820357,125.3333333,10.4,0,0,72,58
8475,741844354,8,400,0,0,27,95
8482,741929761,46,75,0,3,48,96
8485,741940851,33,399,0,0,0,6
8489,741955820,12,544,0,0,96,274
8493,741999340,128.5,57,16,0,48,72
8507,742189897,187,279,0,0,40,52
8512,742292621,0,31.33333333,15,0,243.5,64.66666667
8527,742442535,117.5,82.66666667,0,14,130.3333333,108
8536,742592728,136,86.33333333,21.5,0,12,164
8539,742631105,142,141,0,0,0,62
8553,742806814,36.5,46.5,12,0,20.5,126.5
8559,742861209,109.6666667,26.28571429,0,0,117.5,74.75
8571,742946583,128,29.83333333,28,0,113,372
8584,743123362,9,87,0,0,53,54
8597,743279850,85,0,0,0,55,108
8624,743697346,223,81.66666667,0,0,64,46
8625,743698902,61,33.33333333,22.5,0,36.5,73
8642,743856922,103,63,26,0,95,84
8656,745022234,0,31,0,0,360,143
8661,745045674,0,57.5,0,0,18,90
8686,745396568,109,107,9,0,26,83.5
8689,745438277,0,31,0,0,148,36
8691,745448933,18,343,10,0,0,46
8697,745500596,18,90,0,0,30,162
8698,745514820,0,1,0,0,448,103
8717,745745623,221,4.5,0,0,109,48
8722,745840157,0,72.5,18,0,21,83
8730,745928199,0,172,0,0,78,726
8731,745930706,14,13,0,0,121,89
8732,745931849,127,101.6666667,0,0,113.8,81.66666667
8740,746130617,0,47,0,0,114,82
8749,746311977,53,89,0,0,78,76
8761,746525873,69,15,0,0,62,79
8767,746558535,313,99,0,0,173,163
8780,746685686,107,192,0,0,146,76
8792,746859534,72,106,0,5,73,92
8795,746915405,52,59.66666667,6,0,40,66.33333333
8812,748084085,50.5,269.8,38,8,8,27.66666667
8813,748084660,92,117,47,0,72.5,102
8822,748209709,0,48.57142857,26,0,0,126
8833,748370503,60,0,0,0,183,11
8846,748499382,381,154.3333333,0,0,62,132
8853,748651402,23,77,0,0,37,99
8861,748758120,281,73,0,0,98,283
8866,748784624,108,68,0,0,45,121
8869,748819086,290,54.66666667,22,0,47.5,75.33333333
8875,748881920,0,16.66666667,40,0,289,14
8887,750495700,101,93.5,0,0,65,96
8910,753421489,0,52,0,0,23,89
8926,754270048,16,18,0,0,213,1
8941,755250154,20,586,27,0,40,21
8951,757052356,0,96,0,0,336,416
8959,757120811,552,198,22,0,267,105
8967,757204571,79,124,0,0,154,130
8977,757380716,67,62.5,39,0,84,65
8990,757573344,186,135,0,0,78,75
8992,757587534,80.5,100.75,25,0,20,62
9008,757852495,128,1232,0,0,33,271
9013,757962525,59,504,0,0,92,69
9020,758092124,486.5,60.75,38,6,85,32
9030,758225473,49,98.2,9.5,0,198,100
9032,758252178,0,0,0,0,230,74
9035,758345407,0,66,0,0,11,97
9058,758639777,0,1,0,0,85,91
9061,758664814,25,41,0,0,4,107
9062,758667074,17,11,0,0,41,134
9074,758831325,179,21,0,0,71,52
9076,758882752,126,54,11,21,26.5,75
9082,759010048,41.5,186.5,42,0,72,122
9084,759076547,100,271,0,0,25,65
9112,759463193,328,47,0,0,79,135
9115,759492654,321,11,0,0,260,52
9120,759551690,119,374,0,0,58,152
9128,759631505,117.8,171.0909091,27,0,78.5,98.71428571
9131,759678412,69,77,0,0,69,100
9137,759800536,8.5,42.33333333,41,0,123.3333333,52.66666667
9138,759840826,28,108,0,0,19,63
9143,759941751,54,19.66666667,0,0,81,70
9153,763265062,0,29.5,180,0,159,94
9160,768018903,51,36.5,14,0,212,73
9170,768220027,158.6666667,82.33333333,0,4,34,50.66666667
9184,768490846,130,349,13,0,22,76
9190,768575532,14,40,0,0,49,105
9195,768660712,0,0,0,0,131,93
9199,768701992,0,51.6,42,0,0,124
9200,768706466,51,91,11,0,90,39
9219,769068327,67.75,101.75,0,0,15,103.3333333
9227,769227825,59,1226,0,0,47,99
9244,769353879,4,29.66666667,16,0,67,83
9246,769473496,8,43,0,0,86,89
9247,769544045,6,17,0,0,165,65
9251,769610866,0,21.5,0,0,18,129
9259,769816022,81,84,0,0,109,112
9264,769882821,1308,39,63,0,59,22
9268,769971891,119,142,0,0,129,86
9274,771232158,0,33.33333333,0,0,80.66666667,77.33333333
9276,772059272,7,228,0,0,4,138
9278,772517058,78,83.33333333,31.5,0,94,34.5
9344,782359319,0,350,0,0,0,0
9366,784742856,0,366,15,0,0,0
9379,785383737,6,9,0,0,0,144
9387,785803357,106,110,0,0,103,38
9390,786345674,46,500,0,0,2,2
9428,788543682,57,66,9,0,4,106
9468,790259420,0,125,0,0,0,156
9475,790299943,32,36.5,0,0,132,93
9478,790331028,246,65,0,0,155.3333333,102
9481,790358078,0,172,0,0,14,70
9484,790407811,33.5,56.5,26,0,115,92
9502,790579449,85,172.625,13.25,0,27.5,64.5
9503,790606918,580,58,25,0,175,68
9504,790608941,171,84,0,29,21,75
9508,790633253,11,187,0,0,46,306
9511,790656676,24,72.66666667,0,0,31,133.5
9519,790726466,64,19.44444444,0,0,107,96
9522,790767910,0,0,0,0,119,127
9523,790771163,0,309,271,0,54,17
9537,790880383,172,231,158,0,69,35
9542,790904563,251,143.5,0,0,22,123
9552,791004233,69,105,0,0,103,125.3333333
9567,791217277,0,74.5,0,0,46,91
9588,791384875,0,29,12,0,330,51
9597,791473646,10,146,0,0,185,124
9605,791519967,0,8,12,0,41,210
9619,791666203,96.5,78,184,0,78.5,47
9624,791756444,169,25,0,0,169,81
9632,791812425,0,11.66666667,26,0,71,86
9637,791848331,321,113,0,0,49,34
9640,791880560,0,13.5,2,0,61,83
9648,791971596,0,0,0,0,85,69
9650,792005092,108,594,0,0,9,18
9658,792108753,216,8,0,0,253,14
9664,792204538,0,0,0,0,21,114
9673,792244319,14,186,0,0,145,62
9675,792266606,0,14,0,0,38,104
9680,792286388,69,89,0,0,17,181
9687,792359189,25,92,14,0,175,86
9689,792374948,297,26.5,34,0,126,32
9694,792424734,186,116.2,16,11,81.5,119.5
9706,792534640,138,153,0,0,81,56
9718,792678060,431,278,0,0,0,6
9720,792690706,0,28,0,0,44,78
9732,792795448,0,37,0,0,80,119
9738,792845868,13,385.4,0,0,25,7
9759,793388538,509,78.5,0,0,164,195
9760,793390665,0,10,0,0,67,81
9764,793511992,19,42,0,0,52,214
9765,793519684,0,131,0,0,161,119
9791,794022473,42,90,0,0,77,156
9795,794038098,115,19,0,0,57,101
9804,794138687,0,88,0,0,20,96
9818,794321132,0,100.6666667,47.33333333,0,59,51
9825,794507658,0,38,0,0,44,159
9838,794668254,67,70,0,0,66,56
9839,794675787,22,58.25,14,0,51,86.33333333
9843,794704482,171,175,0,5,12,153
9845,794716723,0,84.75,53,0,33,65
9853,794845434,174,58.66666667,0,0,57,97
9857,794899792,743,21,0,0,22,98
9866,794994604,60,152,0,0,140,66
9867,795006375,50,121,58,0,155,44
9870,795051616,0,377.5,0,0,45,13
9871,795058589,13,37,0,0,65,110
9873,795073438,0,125,0,0,7,81
9875,795100247,10,440,77,0,13,3
9887,795283121,1055,106,7,6,148,76
9900,795414190,90,66,21,0,27.5,80.5
9905,795451150,313,5,0,0,211,18
9908,795462921,0,416,25,0,48,560
9917,795588733,0,239,18,0,36,51
9919,795623073,18,40,0,0,0,113
9924,795664308,0,7,0,0,49.33333333,84
9931,795713841,1109,108.3333333,0,0,0,110
9943,795949325,154,66,0,0,78,106
9944,795960004,0,11,0,0,59,85
9949,796014522,42.5,88,0,0,73,75
9962,796116083,103,92,0,0,81,112
9973,796246339,33,4,0,0,68,92
9983,796405355,7,28.71428571,17.6,0,18,88.6
9992,796474191,314,38,0,0,100,96
9993,796480033,0,74,0,0,76,99
9996,796528587,212,72.5,24.5,0,65,160
10005,796609890,630,78,0,0,131,24
10023,796769167,42,14,0,0,312,117
10025,796780121,0,36,0,0,107,43.5
10031,796848330,51,69,0,0,66,81
10037,796942347,0,146,0,0,0,78
10041,797065454,0,15,0,0,69,93
10045,797086055,0,177,0,0,0,260
10046,797087582,0,17,0,0,145,170
10061,797223031,0,42,37,0,67,196
10064,797240743,0,1.5,7,0,59,104
10065,797250227,25,41,0,0,37,94
10079,797391574,32.5,79.28571429,38,0,153.3333333,67.25
10107,797846007,686,346,0,0,78,21
10109,797890330,0,98,0,0,15,123
10125,798022609,6,47.66666667,0,0,21,141
10127,798056535,108.5,113.6666667,55,0,32.33333333,61.33333333
10135,798135846,96,36.5,0,0,124,80
10139,798157657,29.66666667,43.08333333,52,0,227.5,111
10146,798267367,22,106,41,0,15,99
10151,798305841,9,31,8,0,387,0
10159,798367690,45,26.33333333,13,0,48,71.33333333
10167,798494643,112,225,28,0,30,74
10169,798543360,70,245.6666667,0,0,91,207
10174,798635811,0,46,0,0,0,566
10195,798895469,4,45.4,0,0,160,135
10198,798921030,33.5,23.18181818,0,0,41,85
10208,799031022,223,58,0,0,214,90
10211,799111738,0,19,0,0,77,77
10212,799117020,96,509.3333333,0,0,158,201.3333333
10231,799431011,167,206.6666667,0,0,81,71
10250,799750941,0,15,10,0,48,137
10261,799942663,103,27,23,0,116,65.33333333
10265,799966602,5,45.5,24,0,73.5,86.5
