index,customUser:user_Id,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
3820,720786365,611.0,135.0,0.0,0.0,59.0,94.0
3821,720786802,24.0,1440.0,0.0,0.0,15.0,12.0
3847,720808503,475.0,755.0,84.0,0.0,39.0,52.0
3851,720809984,505.0,453.0,0.0,0.0,23.0,27.0
3863,720823549,220.0,342.0,28.0,0.0,25.0,96.0
3880,720845396,32.0,1051.0,0.0,0.0,0.0,0.0
3882,720846794,308.0,738.0,0.0,0.0,21.0,24.0
3883,720850556,128.0,415.0,0.0,4.0,61.0,28.0
3891,720866726,168.0,744.0,0.0,16.0,15.0,65.0
3896,720877525,126.0,1250.0,0.0,0.0,15.0,10.0
3900,720882166,70.0,848.0,19.0,0.0,160.0,78.0
3903,720884399,287.0,1034.0,0.0,0.0,23.0,20.0
3904,720884987,252.0,492.0,0.0,6.0,14.0,65.0
3910,720889029,183.0,242.0,17.0,0.0,150.0,118.0
3922,720907292,46.0,110.0,0.0,0.0,144.0,23.0
3939,720938209,86.0,215.0,0.0,0.0,19.0,214.0
3944,720953351,48.0,875.0,0.0,0.0,10.0,12.0
3945,720956567,213.0,296.0,0.0,0.0,179.0,71.0
3946,720961784,246.0,38.0,0.0,0.0,40.0,80.0
3951,720966453,181.0,174.0,0.0,0.0,101.0,26.0
3953,720970637,42.0,536.0,0.0,0.0,18.0,63.0
3966,720991361,92.0,2832.0,31.0,0.0,5.0,6.0
3975,721105304,521.0,367.0,66.0,23.0,34.0,47.0
3980,721115079,76.0,474.0,15.0,0.0,33.0,194.0
3981,721119202,150.0,83.0,13.0,0.0,184.0,45.0
3982,721123636,270.0,158.0,0.0,0.0,99.0,35.0
3988,721148555,94.0,808.0,33.0,0.0,2.0,34.0
3999,721162674,309.0,306.0,0.0,11.0,85.0,183.0
4008,721200637,513.0,208.0,0.0,0.0,71.0,143.0
4014,721210562,16.0,3072.0,0.0,0.0,5.0,11.0
4016,721211248,302.0,547.0,0.0,0.0,79.0,30.0
4025,721222483,307.0,603.0,0.0,0.0,11.0,23.0
4029,721226966,58.0,890.0,0.0,0.0,18.0,19.0
4035,721237848,223.0,72.0,0.0,0.0,63.0,118.0
4048,721256105,506.0,2295.0,45.0,18.0,34.0,199.0
4059,721275059,130.0,800.0,0.0,0.0,10.0,4.0
4061,721277917,87.0,149.0,31.0,0.0,228.0,18.0
4076,721302259,897.0,1963.0,0.0,3.0,89.0,53.0
4093,721334261,141.0,680.0,0.0,0.0,70.0,71.0
4110,721352747,196.0,314.0,0.0,0.0,41.0,117.0
4119,721355982,76.0,784.0,0.0,0.0,30.0,67.0
4124,721371524,201.0,1052.0,0.0,3.0,33.0,29.0
4125,721372059,129.0,505.0,37.0,0.0,35.0,83.0
4135,721386145,423.0,468.0,0.0,7.0,73.0,178.0
4162,721415711,270.0,1928.0,0.0,42.0,137.0,103.0
4176,721428351,83.0,1738.0,0.0,0.0,7.0,4.0
4204,721464768,409.0,102.0,0.0,0.0,33.0,100.0
4208,721467119,492.0,435.0,0.0,0.0,16.0,6.0
4211,721470138,266.0,797.0,0.0,0.0,8.0,21.0
4216,721477477,70.0,504.0,73.0,0.0,48.0,54.0
4220,721481814,68.0,582.0,0.0,0.0,21.0,65.0
4222,721485556,82.0,671.0,0.0,0.0,42.0,38.0
4241,721495573,115.0,246.0,0.0,0.0,86.0,46.0
4245,721500508,79.0,188.0,0.0,0.0,21.0,104.0
4246,721500906,185.0,294.0,0.0,5.0,25.0,106.0
4261,721519324,242.0,174.0,0.0,0.0,104.0,66.0
4271,721531090,155.0,772.0,0.0,0.0,21.0,14.0
4283,721542633,267.0,404.0,0.0,0.0,50.0,49.0
4287,721547684,629.0,322.0,0.0,7.0,68.0,78.0
4292,721553533,14.0,1104.0,0.0,0.0,0.0,0.0
4326,721586402,333.0,513.0,0.0,5.0,26.0,8.0
4336,721595109,224.0,150.0,0.0,3.0,55.0,58.0
4343,721606837,347.0,276.0,0.0,0.0,133.0,46.0
4351,721614788,98.0,179.0,17.0,0.0,97.0,32.0
4359,721634294,192.0,2685.0,27.0,0.0,99.0,62.0
4361,721634483,112.0,779.0,0.0,0.0,17.0,13.0
4369,721650681,130.0,553.0,0.0,0.0,21.0,73.0
4382,721667459,332.0,2637.0,73.0,0.0,32.0,28.0
4383,721672267,93.0,272.0,0.0,0.0,125.0,44.0
4385,721673060,108.0,718.0,0.0,0.0,128.0,262.0
4386,721674077,109.0,698.0,0.0,0.0,69.0,116.0
4389,721681233,340.0,1160.0,0.0,0.0,14.0,3.0
4408,721712184,268.0,24.0,0.0,0.0,78.0,63.0
4416,721727957,125.0,901.0,14.0,0.0,84.0,49.0
4420,721735699,141.0,464.0,0.0,5.0,158.0,26.0
4476,721819975,243.0,519.0,0.0,3.0,71.0,20.0
4490,721839451,243.0,1072.0,0.0,0.0,26.0,31.0
4496,721844079,266.0,1149.0,0.0,62.0,99.0,121.0
4505,721852426,334.0,3666.0,0.0,7.0,57.0,69.0
4516,721879996,198.0,531.0,0.0,6.0,30.0,20.0
4522,721897674,329.0,95.0,31.0,0.0,70.0,44.0
4530,721910313,112.0,802.0,0.0,0.0,62.0,235.0
4546,721934717,468.0,528.0,0.0,3.0,58.0,60.0
4548,721936877,197.0,490.0,9.0,3.0,71.0,67.0
4561,721955030,76.0,782.0,24.0,0.0,13.0,19.0
4564,721965891,260.0,207.0,0.0,0.0,57.0,93.0
4570,721975190,127.0,1282.0,0.0,0.0,16.0,31.0
4571,721976625,94.0,714.0,20.0,0.0,86.0,15.0
4586,722102424,118.0,1010.0,0.0,0.0,7.0,7.0
4604,722116768,535.0,1755.0,0.0,4.0,50.0,4.0
4613,722127974,416.0,383.0,0.0,0.0,23.0,25.0
4647,722165779,104.0,648.0,0.0,15.0,9.0,36.0
4648,722166555,267.0,1174.0,0.0,0.0,92.0,7.0
4655,722172640,127.0,757.0,30.0,0.0,74.0,13.0
4657,722175432,721.0,1291.0,0.0,0.0,22.0,12.0
4658,722177595,78.0,558.0,0.0,3.0,75.0,99.0
4661,722202840,145.0,174.0,0.0,10.0,27.0,105.0
4664,722204821,660.0,1745.0,0.0,5.0,39.0,112.0
4676,722225334,146.0,528.0,0.0,0.0,65.0,28.0
4677,722225776,133.0,1179.0,0.0,0.0,13.0,12.0
4690,722240459,85.0,476.0,0.0,3.0,12.0,83.0
4704,722252819,114.0,1015.0,24.0,0.0,11.0,6.0
4725,722274034,93.0,412.0,20.0,0.0,61.0,37.0
4739,722286296,63.0,63.0,0.0,0.0,156.0,48.0
4740,722288731,186.0,200.0,0.0,79.0,22.0,38.0
4742,722289422,145.0,151.0,35.0,0.0,50.0,86.0
4744,722290090,209.0,376.0,0.0,0.0,69.0,79.0
4771,722310695,84.0,199.0,22.0,0.0,92.0,113.0
4783,722324827,888.0,398.0,0.0,0.0,82.0,27.0
4787,722326901,752.0,301.0,0.0,0.0,61.0,25.0
4790,722328728,86.0,68.0,20.0,0.0,85.0,119.0
4810,722346828,197.0,1900.0,0.0,0.0,8.0,5.0
4823,722354313,246.0,153.0,0.0,0.0,69.0,45.0
4826,722357922,149.0,815.0,25.0,0.0,0.0,0.0
4827,722358982,185.0,137.0,0.0,0.0,105.0,43.0
4831,722361494,576.0,153.0,0.0,9.0,27.0,48.0
4833,722362110,42.0,1182.0,0.0,5.0,12.0,21.0
4840,722375850,38.0,324.0,15.0,0.0,109.0,50.0
4842,722380045,184.0,359.0,18.0,6.0,91.0,55.0
4844,722385867,41.0,1190.0,0.0,0.0,16.0,32.0
4861,722401025,229.0,428.0,0.0,0.0,84.0,13.0
4869,722419729,242.0,842.0,0.0,0.0,13.0,39.0
4871,722421445,1259.0,146.0,0.0,0.0,0.0,26.0
4878,722426625,37.0,651.0,0.0,0.0,196.0,35.0
4896,722443435,92.0,1065.0,0.0,2.0,0.0,1.0
4900,722450388,26.0,1298.0,0.0,0.0,7.0,42.0
4908,722459995,233.0,65.0,0.0,0.0,95.0,29.0
4926,722479977,141.0,824.0,0.0,0.0,24.0,4.0
4937,722490208,418.0,774.0,0.0,11.0,0.0,81.0
4942,722502094,222.0,482.0,0.0,0.0,44.0,14.0
4951,722514073,388.0,60.0,19.0,18.0,148.0,87.0
4953,722514555,117.0,600.0,0.0,0.0,183.0,39.0
4954,722516272,90.0,410.0,0.0,0.0,36.0,72.0
4963,722525154,352.0,58.0,0.0,0.0,79.0,205.0
4971,722532675,200.0,1319.0,0.0,0.0,47.0,62.0
4974,722539316,503.0,490.0,0.0,0.0,49.0,19.0
4980,722542831,300.0,28.0,0.0,0.0,88.0,80.0
4982,722543826,84.0,666.0,0.0,5.0,25.0,29.0
4988,722548219,69.0,348.0,0.0,4.0,45.0,58.0
4993,722556538,1417.0,45.0,0.0,0.0,33.0,4.0
4994,722558299,603.0,74.0,0.0,0.0,41.0,29.0
5001,722567470,78.0,1243.0,0.0,0.0,8.0,14.0
5004,722569853,27.0,1065.0,0.0,0.0,37.0,138.0
5005,722570179,84.0,305.0,0.0,0.0,74.0,47.0
5033,722604720,742.0,98.0,0.0,3.0,90.0,8.0
5035,722605348,212.0,685.0,0.0,0.0,19.0,15.0
5037,722606515,246.0,498.0,0.0,0.0,44.0,52.0
5058,722625632,203.0,304.0,0.0,7.0,149.0,166.0
5062,722628637,182.0,490.0,0.0,0.0,20.0,71.0
5069,722634126,657.0,326.0,0.0,0.0,50.0,61.0
5095,722660028,64.0,241.0,13.0,5.0,85.0,90.0
5099,722664228,795.0,296.0,0.0,0.0,42.0,27.0
5109,722681754,414.0,1397.0,0.0,0.0,18.0,17.0
5118,722695407,140.0,276.0,0.0,0.0,108.0,241.0
5125,722703697,216.0,21.0,24.0,0.0,154.0,29.0
5149,722719894,21.0,149.0,9.0,0.0,11.0,135.0
5155,722727195,96.0,228.0,0.0,143.0,0.0,20.0
5156,722727656,637.0,403.0,0.0,0.0,81.0,153.0
5157,722727856,39.0,68.0,0.0,0.0,152.0,12.0
5160,722730092,855.0,330.0,0.0,0.0,17.0,17.0
5167,722735280,40.0,672.0,0.0,0.0,10.0,36.0
5176,722745262,36.0,833.0,0.0,0.0,10.0,42.0
5183,722749550,319.0,177.0,0.0,3.0,91.0,234.0
5195,722760557,72.0,384.0,0.0,0.0,95.0,6.0
5214,722776115,1034.0,732.0,0.0,8.0,57.0,79.0
5222,722781650,30.0,1036.0,0.0,0.0,10.0,6.0
5228,722788713,66.0,163.0,15.0,0.0,38.0,94.0
5234,722792860,59.0,1381.0,0.0,0.0,0.0,0.0
5280,722820440,129.0,644.0,0.0,5.0,85.0,23.0
5285,722827238,120.0,1493.0,0.0,0.0,0.0,0.0
5294,722833739,47.0,872.0,0.0,0.0,5.0,1.0
5299,722839896,35.0,871.0,0.0,0.0,6.0,12.0
5339,722879031,279.0,431.0,0.0,6.0,25.0,187.0
5341,722882682,378.0,107.0,0.0,6.0,113.0,87.0
5346,722889171,434.0,58.0,0.0,0.0,86.0,45.0
5355,722895341,358.0,876.0,0.0,11.0,31.0,25.0
5371,722908490,32.0,770.0,0.0,0.0,16.0,14.0
5390,722925608,88.0,832.0,0.0,0.0,41.0,70.0
5399,722932638,179.0,1014.0,0.0,0.0,55.0,26.0
5402,722934307,143.0,1124.0,0.0,0.0,18.0,100.0
5403,722934954,78.0,171.0,0.0,0.0,106.0,57.0
5412,722947966,69.0,1083.0,0.0,0.0,2.0,9.0
5432,722970906,293.0,65.0,0.0,21.0,91.0,44.0
5434,722974629,1088.0,591.0,0.0,0.0,34.0,14.0
5445,722986938,83.0,157.0,0.0,0.0,80.0,109.0
5457,722999568,374.0,7.0,0.0,2.0,225.0,36.0
5468,723030257,107.0,1244.0,0.0,0.0,6.0,4.0
5472,723045109,60.0,1216.0,0.0,0.0,9.0,3.0
5477,723055292,736.0,407.0,16.0,0.0,62.0,85.0
5478,723057903,81.0,1880.0,0.0,0.0,0.0,0.0
5482,723067755,77.0,155.0,0.0,0.0,61.0,103.0
5492,723086568,66.0,103.0,0.0,0.0,184.0,21.0
5493,723087111,430.0,522.0,0.0,0.0,109.0,65.0
5508,723134037,90.0,510.0,0.0,0.0,0.0,69.0
5518,723150760,313.0,150.0,0.0,0.0,38.0,113.0
5519,723152971,159.0,998.0,0.0,0.0,21.0,21.0
5522,723156190,26.0,2418.0,0.0,0.0,7.0,17.0
5528,723173404,354.0,183.0,0.0,155.0,109.0,7.0
5532,723176654,196.0,62.0,91.0,0.0,57.0,135.0
5548,723244781,174.0,671.0,0.0,0.0,34.0,47.0
5552,723251256,211.0,2436.0,0.0,0.0,23.0,91.0
5553,723252965,96.0,142.0,0.0,0.0,142.0,18.0
5568,723274333,327.0,544.0,0.0,0.0,61.0,95.0
5585,723297490,73.0,748.0,0.0,0.0,29.0,9.0
5590,723304068,43.0,1081.0,12.0,0.0,13.0,6.0
5601,723331830,194.0,1741.0,0.0,0.0,16.0,12.0
5602,723333790,153.0,832.0,40.0,0.0,45.0,84.0
5609,723348747,184.0,727.0,0.0,8.0,47.0,23.0
5616,723357030,370.0,37.0,62.0,0.0,27.0,95.0
5627,723378838,415.0,452.0,0.0,25.0,35.0,26.0
5629,723379982,338.0,572.0,18.0,26.0,37.0,167.0
5643,723403770,914.0,300.0,0.0,0.0,0.0,0.0
5670,723458517,212.0,385.0,19.0,0.0,95.0,102.0
5672,723460255,237.0,656.0,14.0,2.0,60.0,27.0
5673,723460336,83.0,1293.0,0.0,0.0,13.0,31.0
5675,723466404,58.0,478.0,0.0,0.0,20.0,65.0
5679,723480190,102.0,290.0,0.0,0.0,23.0,110.0
5682,723486351,180.0,185.0,0.0,0.0,16.0,140.0
5685,723490347,406.0,1478.0,0.0,0.0,90.0,189.0
5688,723496368,206.0,179.0,0.0,0.0,93.0,34.0
5692,723507657,155.0,1304.0,0.0,0.0,25.0,5.0
5693,723507867,704.0,202.0,92.0,3.0,101.0,33.0
5695,723512400,145.0,549.0,0.0,0.0,273.0,77.0
5699,723536128,114.0,201.0,0.0,4.0,37.0,74.0
5700,723536602,361.0,106.0,0.0,0.0,106.0,70.0
5701,723537002,697.0,2624.0,69.0,0.0,97.0,78.0
5702,723537244,632.0,877.0,14.0,0.0,16.0,75.0
5713,723565440,66.0,150.0,0.0,0.0,45.0,90.0
5721,723593357,199.0,262.0,32.0,0.0,123.0,16.0
5724,723597464,153.0,382.0,0.0,0.0,96.0,93.0
5728,723606917,100.0,919.0,0.0,0.0,0.0,20.0
5732,723611820,290.0,457.0,13.0,3.0,100.0,49.0
5734,723613569,992.0,251.0,0.0,0.0,113.0,12.0
5739,723621985,902.0,901.0,0.0,0.0,58.0,41.0
5745,723643360,167.0,164.0,0.0,0.0,13.0,118.0
5746,723645337,251.0,340.0,0.0,0.0,13.0,102.0
5783,723706677,42.0,138.0,0.0,0.0,81.0,68.0
5797,723734548,632.0,316.0,0.0,6.0,27.0,13.0
5803,723743625,114.0,729.0,24.0,0.0,148.0,14.0
5816,723763597,15.0,1072.0,0.0,0.0,22.0,19.0
5826,723779405,1283.0,142.0,0.0,0.0,33.0,33.0
5833,723792866,81.0,1135.0,0.0,0.0,19.0,32.0
5848,723818526,286.0,761.0,0.0,0.0,48.0,32.0
5855,723831535,146.0,251.0,0.0,45.0,39.0,217.0
5859,723837226,476.0,232.0,0.0,4.0,63.0,38.0
5863,723845166,74.0,700.0,0.0,0.0,10.0,56.0
5864,723846664,300.0,40.0,0.0,4.0,24.0,196.0
5867,723848232,277.0,947.0,0.0,0.0,147.0,68.0
5873,723854929,61.0,797.0,18.0,0.0,63.0,117.0
5876,723857330,135.0,655.0,0.0,0.0,15.0,317.0
5878,723864596,125.0,1128.0,46.0,0.0,76.0,65.0
5880,723866759,474.0,139.0,0.0,0.0,73.0,15.0
5886,723877902,655.0,642.0,0.0,0.0,66.0,20.0
5888,723883799,416.0,1091.0,0.0,0.0,43.0,42.0
5890,723885736,272.0,333.0,0.0,0.0,28.0,87.0
5899,723901776,508.0,477.0,0.0,0.0,20.0,19.0
5900,723902867,177.0,639.0,0.0,0.0,32.0,10.0
5919,723944560,143.0,728.0,0.0,0.0,5.0,11.0
5929,723967585,424.0,397.0,0.0,9.0,28.0,14.0
5931,723973581,87.0,957.0,11.0,0.0,18.0,25.0
5935,723982756,92.0,510.0,0.0,3.0,49.0,70.0
5941,723993086,558.0,1017.0,0.0,0.0,42.0,35.0
5948,723998085,445.0,190.0,0.0,0.0,133.0,102.0
5950,724008866,171.0,156.0,0.0,0.0,45.0,65.0
5952,724019934,619.0,167.0,0.0,0.0,161.0,36.0
5953,724024957,459.0,271.0,0.0,0.0,98.0,181.0
5958,724035412,98.0,582.0,0.0,0.0,37.0,26.0
5962,724047505,240.0,257.0,0.0,0.0,45.0,47.0
5964,724052642,174.0,365.0,0.0,0.0,125.0,247.0
5966,724059333,351.0,374.0,13.0,0.0,104.0,100.0
5970,724079058,130.0,837.0,0.0,0.0,20.0,15.0
5979,724106624,30.0,1521.0,0.0,0.0,0.0,7.0
5985,724136815,534.0,520.0,13.0,0.0,80.0,19.0
5986,724144018,80.0,595.0,24.0,0.0,65.0,20.0
5995,724164239,6.0,997.0,0.0,0.0,9.0,20.0
6001,724171568,105.0,225.0,0.0,0.0,19.0,90.0
6004,724177037,155.0,403.0,0.0,0.0,20.0,140.0
6015,724217523,63.0,1822.0,0.0,0.0,40.0,22.0
6022,724248739,153.0,1117.0,14.0,0.0,38.0,24.0
6048,724324083,677.0,1901.0,0.0,0.0,46.0,80.0
6054,724334516,397.0,313.0,0.0,6.0,38.0,106.0
6060,724336981,267.0,437.0,16.0,0.0,160.0,31.0
6061,724337635,160.0,1051.0,0.0,5.0,111.0,114.0
6063,724352348,469.0,481.0,0.0,0.0,78.0,47.0
6067,724362668,170.0,2234.0,0.0,0.0,4.0,2.0
6083,724378329,164.0,410.0,0.0,0.0,85.0,50.0
6088,724396773,169.0,322.0,0.0,0.0,72.0,163.0
6091,724400437,145.0,708.0,0.0,10.0,9.0,6.0
6102,724426419,97.0,212.0,30.0,0.0,36.0,90.0
6119,724476463,326.0,561.0,0.0,38.0,107.0,85.0
6124,724486702,421.0,246.0,0.0,0.0,91.0,49.0
6128,724494771,170.0,403.0,0.0,0.0,60.0,34.0
6129,724500121,39.0,188.0,0.0,0.0,132.0,17.0
6142,724533288,355.0,852.0,0.0,5.0,97.0,21.0
6144,724544133,291.0,687.0,0.0,0.0,19.0,42.0
6147,724550899,197.0,725.0,0.0,0.0,65.0,83.0
6148,724553239,76.0,397.0,0.0,0.0,88.0,36.0
6154,724562709,266.0,1486.0,15.0,0.0,113.0,110.0
6168,724587551,220.0,626.0,0.0,0.0,18.0,9.0
6171,724596661,157.0,350.0,0.0,0.0,245.0,98.0
6190,724644668,312.0,1044.0,0.0,10.0,32.0,21.0
6191,724646553,95.0,9.0,12.0,0.0,58.0,92.0
6192,724646797,48.0,1275.0,0.0,0.0,0.0,0.0
6195,724654277,916.0,155.0,0.0,8.0,70.0,65.0
6200,724660043,296.0,551.0,0.0,0.0,42.0,13.0
6207,724675030,87.0,751.0,51.0,0.0,12.0,25.0
6213,724700766,45.0,940.0,0.0,4.0,10.0,8.0
6214,724700917,201.0,312.0,0.0,0.0,164.0,129.0
6216,724701812,353.0,694.0,0.0,4.0,89.0,74.0
6218,724707632,179.0,134.0,0.0,0.0,103.0,40.0
6221,724719570,55.0,551.0,0.0,0.0,24.0,39.0
6224,724733024,349.0,532.0,0.0,0.0,44.0,33.0
6231,724750068,63.0,356.0,0.0,0.0,30.0,91.0
6240,724767533,738.0,529.0,0.0,0.0,35.0,14.0
6244,724777069,85.0,915.0,0.0,0.0,56.0,12.0
6246,724783053,703.0,109.0,0.0,17.0,125.0,75.0
6254,724811298,472.0,258.0,0.0,0.0,72.0,34.0
6257,724819303,62.0,350.0,0.0,25.0,17.0,143.0
6275,724872765,37.0,914.0,0.0,0.0,5.0,7.0
6286,724882338,310.0,831.0,0.0,0.0,39.0,28.0
6289,724897011,122.0,464.0,0.0,0.0,44.0,32.0
6301,724927893,126.0,1254.0,0.0,0.0,49.0,4.0
6307,724935942,194.0,60.0,10.0,0.0,97.0,38.0
6319,724966926,93.0,1808.0,0.0,0.0,0.0,3.0
6337,724989649,47.0,108.0,0.0,0.0,106.0,65.0
6340,724996484,10.0,1011.0,0.0,0.0,2.0,1.0
6350,725013974,309.0,503.0,0.0,0.0,65.0,20.0
6354,725019417,203.0,49.0,29.0,0.0,21.0,128.0
6357,725021829,725.0,313.0,0.0,0.0,90.0,89.0
6359,725023288,273.0,146.0,0.0,0.0,90.0,24.0
6367,725046837,270.0,831.0,0.0,5.0,21.0,101.0
6368,725048247,124.0,148.0,0.0,0.0,27.0,167.0
6375,725066249,399.0,74.0,62.0,5.0,96.0,18.0
6385,725086462,46.0,1416.0,0.0,0.0,39.0,10.0
6392,725097451,38.0,484.0,0.0,0.0,73.0,15.0
6395,725100752,359.0,750.0,0.0,0.0,0.0,3.0
6397,725101036,79.0,1023.0,40.0,0.0,32.0,10.0
6403,725118597,145.0,582.0,0.0,0.0,94.0,14.0
6406,725128501,45.0,528.0,0.0,0.0,17.0,55.0
6415,725149982,197.0,299.0,67.0,0.0,71.0,123.0
6416,725154421,516.0,61.0,0.0,0.0,127.0,16.0
6418,725165607,113.0,194.0,0.0,0.0,187.0,79.0
6427,725212280,55.0,2045.0,0.0,0.0,57.0,87.0
6432,725221549,64.0,87.0,0.0,0.0,41.0,95.0
6438,725236481,718.0,528.0,0.0,0.0,30.0,63.0
6441,725246513,69.0,62.0,0.0,0.0,168.0,54.0
6451,725283136,206.0,110.0,0.0,4.0,124.0,26.0
6460,725299049,746.0,284.0,0.0,0.0,6.0,5.0
6470,725317214,728.0,377.0,0.0,0.0,51.0,101.0
6497,725407320,618.0,246.0,0.0,0.0,51.0,137.0
6507,725441930,262.0,766.0,0.0,0.0,25.0,38.0
6513,725452059,198.0,402.0,13.0,0.0,60.0,146.0
6526,725493386,560.0,61.0,16.0,0.0,52.0,70.0
6528,725507742,360.0,3260.0,0.0,7.0,78.0,82.0
6530,725509030,845.0,130.0,0.0,0.0,46.0,35.0
6542,725533983,146.0,1266.0,19.0,0.0,25.0,16.0
6554,725568460,39.0,1003.0,0.0,0.0,3.0,2.0
6555,725576846,842.0,425.0,0.0,4.0,26.0,50.0
6560,725584479,150.0,574.0,0.0,2.0,58.0,63.0
6566,725608256,291.0,571.0,0.0,0.0,10.0,218.0
6584,725654617,180.0,324.0,0.0,16.0,176.0,59.0
6586,725659905,147.0,332.0,0.0,0.0,64.0,52.0
6591,725686051,233.0,851.0,0.0,2.0,102.0,51.0
6609,725751067,213.0,1378.0,0.0,0.0,122.0,64.0
6615,725762387,345.0,82.0,0.0,0.0,170.0,99.0
6633,725795742,16.0,993.0,0.0,0.0,3.0,4.0
6634,725806527,491.0,994.0,0.0,28.0,0.0,0.0
6642,725830344,280.0,1329.0,0.0,0.0,107.0,50.0
6646,725842341,35.0,436.0,0.0,0.0,8.0,77.0
6677,725925533,438.0,194.0,0.0,0.0,74.0,111.0
6686,725935116,134.0,620.0,0.0,0.0,33.0,186.0
6687,725937902,33.0,75.0,0.0,0.0,133.0,74.0
6708,725987341,418.0,474.0,0.0,0.0,89.0,100.0
6712,725992030,368.0,223.0,0.0,0.0,48.0,35.0
6717,726013363,402.0,935.0,22.0,0.0,60.0,198.0
6719,726022021,918.0,453.0,0.0,0.0,73.0,59.0
6741,726138517,89.0,1532.0,0.0,0.0,9.0,7.0
6742,726139752,151.0,1042.0,18.0,10.0,106.0,96.0
6753,726168365,206.0,960.0,0.0,0.0,113.0,17.0
6754,726170362,16.0,378.0,24.0,0.0,12.0,118.0
6757,726179755,205.0,568.0,0.0,2.0,5.0,43.0
6762,726215357,882.0,178.0,0.0,0.0,55.0,42.0
6764,726217971,43.0,477.0,0.0,0.0,11.0,316.0
6768,726222424,356.0,132.0,0.0,9.0,115.0,26.0
6777,726249714,823.0,1424.0,0.0,0.0,22.0,86.0
6782,726256872,86.0,483.0,0.0,0.0,3.0,93.0
6788,726270430,17.0,899.0,0.0,0.0,9.0,5.0
6794,726295560,353.0,206.0,0.0,0.0,28.0,57.0
6804,726322330,17.0,1946.0,0.0,0.0,117.0,68.0
6820,726363787,152.0,246.0,0.0,11.0,53.0,55.0
6824,726370433,362.0,660.0,45.0,0.0,127.0,102.0
6835,726396569,211.0,170.0,18.0,0.0,74.0,72.0
6837,726407200,115.0,1168.0,57.0,0.0,12.0,57.0
6840,726425027,98.0,168.0,0.0,0.0,173.0,13.0
6859,726473630,177.0,559.0,0.0,0.0,95.0,82.0
6864,726487215,191.0,707.0,0.0,0.0,63.0,39.0
6865,726490616,214.0,797.0,0.0,2.0,21.0,32.0
6889,726552378,438.0,477.0,51.0,68.0,14.0,7.0
6913,726614062,157.0,268.0,18.0,9.0,50.0,39.0
6926,726667970,208.0,641.0,0.0,0.0,28.0,42.0
6927,726670824,30.0,48.0,0.0,0.0,75.0,86.0
6946,726733475,394.0,965.0,0.0,0.0,60.0,90.0
6947,726738240,346.0,4604.0,0.0,8.0,15.0,13.0
6951,726750740,117.0,156.0,0.0,38.0,70.0,50.0
6952,726753641,177.0,167.0,0.0,5.0,38.0,108.0
6958,726764856,103.0,665.0,0.0,0.0,190.0,19.0
6964,726781221,577.0,41.0,0.0,0.0,220.0,26.0
6973,726801143,192.0,97.0,17.0,0.0,47.0,141.0
6974,726804653,156.0,543.0,0.0,0.0,101.0,60.0
6988,726838571,992.0,63.0,0.0,0.0,52.0,79.0
6998,726858756,36.0,445.0,0.0,0.0,40.0,104.0
7001,726863355,67.0,128.0,0.0,0.0,276.0,75.0
7006,726876533,102.0,1317.0,15.0,0.0,54.0,31.0
7015,726905995,186.0,605.0,0.0,0.0,49.0,53.0
7028,726961980,404.0,185.0,0.0,0.0,49.0,42.0
7051,727039300,163.0,219.0,13.0,64.0,45.0,21.0
7054,727041538,85.0,118.0,17.0,0.0,72.0,74.0
7056,727048688,23.0,197.0,0.0,0.0,39.0,105.0
7067,727079324,437.0,337.0,0.0,0.0,18.0,23.0
7071,727088885,151.0,554.0,0.0,4.0,54.0,27.0
7091,727158485,173.0,1939.0,57.0,0.0,29.0,13.0
7097,727209656,227.0,511.0,76.0,0.0,62.0,79.0
7101,727219975,200.0,1033.0,0.0,0.0,0.0,10.0
7104,727226575,91.0,197.0,30.0,0.0,218.0,91.0
7108,727239110,135.0,1526.0,0.0,0.0,10.0,50.0
7110,727244599,72.0,770.0,0.0,0.0,7.0,29.0
7115,727250717,165.0,868.0,0.0,0.0,61.0,37.0
7123,727291616,78.0,269.0,0.0,0.0,89.0,53.0
7129,727317505,102.0,1191.0,18.0,0.0,15.0,8.0
7131,727319848,148.0,629.0,0.0,0.0,137.0,167.0
7132,727320854,414.0,187.0,0.0,10.0,101.0,20.0
7135,727323664,650.0,289.0,0.0,0.0,18.0,8.0
7141,727358949,271.0,532.0,0.0,0.0,142.0,83.0
7145,727370712,252.0,167.0,0.0,0.0,75.0,61.0
7152,727393399,126.0,727.0,0.0,8.0,39.0,71.0
7178,727487606,54.0,111.0,15.0,0.0,27.0,104.0
7190,727522333,1258.0,236.0,0.0,0.0,0.0,38.0
7196,727553703,81.0,710.0,0.0,0.0,51.0,29.0
7202,727572340,207.0,140.0,0.0,0.0,83.0,81.0
7208,727587938,485.0,1547.0,0.0,0.0,37.0,14.0
7209,727594686,112.0,519.0,0.0,0.0,93.0,35.0
7213,727603849,543.0,909.0,0.0,0.0,61.0,23.0
7218,727624153,102.0,1251.0,0.0,0.0,46.0,14.0
7220,727625878,72.0,658.0,0.0,0.0,57.0,53.0
7222,727637700,395.0,1120.0,0.0,0.0,157.0,87.0
7236,727674477,455.0,640.0,0.0,0.0,85.0,30.0
